@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normalOG,murmurOG,Noisy Murmur}

@DATA
0.061151,0.022379,2.569176,0.178512,0.218825,0.507594,0.031919,0.082714,-31.710402,7.123756,-3.497328,3.288733,-1.280124,0.773592,0.553324,-0.804086,1.204166,-0.707310,0.542944,0.001655,-0.204027,0.003892,0.000491,0.143808,0.001895,0.012033,0.001967,0.190784,0.000684,0.001239,0.004932,0.046917,0.000734,0.069032,0.029119,0.040351,0.444849,0.042164,0.034818,0.327827,0.021211,0.053690,1.895214,0.789675,0.432008,0.394889,0.380679,0.217331,0.149910,0.150148,0.201310,0.243162,0.196722,0.129060,0.130736,0.005194,0.000558,0.074417,0.001763,0.013850,0.002263,0.089866,0.001989,0.002164,0.005832,0.027651,0.000915,0.015582,normalOG
0.061997,0.017606,2.664704,0.179064,0.217853,0.558509,0.030969,0.082000,-31.761416,7.141131,-3.514178,3.224290,-1.342208,0.610370,0.475563,-0.867660,1.107815,-0.705096,0.558296,0.005531,-0.238307,0.003780,0.000524,0.151099,0.002815,0.008248,0.002434,0.199283,0.000286,0.001755,0.005243,0.039943,0.000685,0.072684,0.030190,0.031882,0.354760,0.036396,0.030462,0.291719,0.017397,0.049618,1.449729,0.786569,0.348113,0.345092,0.365521,0.232050,0.139175,0.107778,0.183413,0.183647,0.191486,0.138405,0.134704,0.004840,0.000696,0.087832,0.003400,0.006956,0.003122,0.094691,0.000339,0.002430,0.006257,0.024093,0.000627,0.018755,normalOG
0.067897,0.011331,2.564654,0.185661,0.225172,0.511888,0.026244,0.082442,-32.610004,6.783838,-3.410410,3.152762,-1.132724,0.666076,0.511653,-0.773099,1.132853,-0.663166,0.462880,-0.026959,-0.246957,0.002925,0.000495,0.143018,0.002630,0.011291,0.001301,0.197326,0.000478,0.000931,0.004857,0.044497,0.000497,0.070622,0.038880,0.020578,0.333040,0.041078,0.034674,0.265521,0.014583,0.060793,2.143340,1.157579,0.317601,0.289041,0.424918,0.219527,0.143851,0.153973,0.217599,0.213841,0.186928,0.133633,0.114135,0.003032,0.000427,0.086521,0.003142,0.014807,0.001406,0.084437,0.000987,0.000806,0.005138,0.027657,0.000398,0.018428,normalOG
0.095896,0.031405,2.742857,0.213977,0.238214,0.731903,0.033378,0.154583,-29.744722,7.410632,-4.266080,3.773302,-1.343646,0.888667,0.548737,-0.989250,1.363565,-0.824754,0.543277,-0.017850,-0.200775,0.004067,0.000788,0.118923,0.002435,0.016105,0.002575,0.170704,0.000653,0.001778,0.007519,0.049383,0.001748,0.063522,0.044227,0.046630,0.300556,0.049307,0.028867,0.430543,0.028193,0.108048,1.188917,0.666155,0.361749,0.276219,0.244167,0.193199,0.151607,0.138119,0.096577,0.195937,0.215547,0.146906,0.166694,0.004570,0.000858,0.075752,0.002731,0.014654,0.003095,0.112896,0.000742,0.002428,0.007120,0.033183,0.001841,0.022132,normalOG
0.079774,0.023310,2.638565,0.172981,0.198557,0.742590,0.034000,0.125000,-31.809690,7.422485,-3.378069,2.916705,-1.280271,0.794207,0.462762,-0.886011,1.087720,-0.688080,0.515708,-0.064016,-0.233360,0.008695,0.000711,0.120765,0.002713,0.008710,0.004210,0.198227,0.000796,0.003078,0.008953,0.045645,0.001247,0.065129,0.039749,0.043193,0.449401,0.041002,0.032459,0.530220,0.027178,0.080747,1.543608,0.622003,0.409034,0.597263,0.331448,0.240681,0.211588,0.223864,0.210520,0.191619,0.214708,0.103170,0.122056,0.008775,0.000794,0.064055,0.002762,0.006565,0.005171,0.084130,0.001015,0.004086,0.008298,0.029404,0.001360,0.018981,normalOG
0.055779,0.036325,2.415865,0.154117,0.192267,0.466125,0.023554,0.080500,-31.454351,7.566372,-3.331114,3.124009,-1.370019,0.704038,0.598037,-0.729651,1.181774,-0.643686,0.611124,0.017609,-0.202875,0.003088,0.000457,0.124196,0.002165,0.011470,0.001635,0.216720,0.000291,0.001178,0.005242,0.051821,0.001021,0.068703,0.027748,0.053225,0.660958,0.043450,0.041370,0.356756,0.012575,0.047589,1.816073,0.583367,0.555294,0.609507,0.297541,0.239500,0.227486,0.229783,0.207168,0.266683,0.223319,0.176160,0.152391,0.003814,0.000882,0.052754,0.003353,0.008033,0.002792,0.073687,0.000327,0.001602,0.005867,0.026256,0.001379,0.015498,normalOG
0.094640,0.017284,2.544371,0.192983,0.200337,0.904414,0.026917,0.144889,-32.044168,7.372326,-3.655176,2.622127,-1.219513,0.581279,0.514752,-0.804692,1.006877,-0.593687,0.487474,0.000789,-0.251567,0.005611,0.001507,0.125924,0.005514,0.011035,0.003834,0.186335,0.001136,0.003027,0.006735,0.037565,0.002468,0.063531,0.048276,0.033706,0.446425,0.050431,0.043802,0.524914,0.019558,0.096068,1.599651,1.148537,0.515142,0.470184,0.374141,0.282542,0.205113,0.187974,0.137714,0.218741,0.229633,0.107949,0.120837,0.005698,0.002282,0.060170,0.005905,0.009062,0.003972,0.094539,0.001609,0.003982,0.005757,0.017812,0.003068,0.019146,normalOG
0.113648,0.011919,2.586640,0.234852,0.228151,1.083412,0.024972,0.229119,-31.616684,6.951110,-3.923316,3.231492,-1.305995,0.559560,0.607462,-0.848066,1.062200,-0.718255,0.475285,0.008251,-0.245945,0.006738,0.001961,0.126282,0.004910,0.011740,0.003980,0.163062,0.001383,0.003289,0.008284,0.035499,0.002358,0.059270,0.067082,0.023334,0.442049,0.078519,0.041480,0.707553,0.015638,0.190910,1.553676,1.050315,0.606935,0.423059,0.329007,0.275890,0.216316,0.165900,0.196543,0.186846,0.170330,0.141151,0.133240,0.006842,0.002814,0.086344,0.005536,0.010402,0.004419,0.076885,0.002032,0.003550,0.008023,0.019652,0.003192,0.021248,normalOG
0.069724,0.020320,2.653814,0.165187,0.208401,0.520681,0.029020,0.079875,-31.680950,7.217520,-3.391650,3.387346,-1.315298,0.589169,0.493590,-0.883997,1.060217,-0.787765,0.443520,-0.080896,-0.256848,0.006836,0.000443,0.183104,0.004359,0.007741,0.002991,0.177423,0.000176,0.001071,0.005248,0.035271,0.000486,0.072377,0.033753,0.031994,0.346931,0.043036,0.033148,0.347646,0.017881,0.049548,1.147681,0.634498,0.326629,0.281518,0.288151,0.295106,0.163972,0.173195,0.196931,0.204865,0.184988,0.148195,0.122572,0.010755,0.000518,0.086141,0.007032,0.006664,0.004121,0.073426,0.000231,0.001399,0.005638,0.018883,0.000494,0.015086,normalOG
0.084696,0.026021,2.692792,0.191158,0.212169,0.725540,0.033298,0.131561,-32.181292,7.106945,-3.438354,3.166977,-1.176370,0.458945,0.565755,-0.629580,1.049809,-0.602735,0.594856,-0.035379,-0.195351,0.004173,0.001126,0.120916,0.003267,0.012341,0.003278,0.172099,0.000485,0.002045,0.006707,0.056175,0.001470,0.061757,0.049124,0.049881,0.435692,0.057202,0.044451,0.495454,0.023801,0.103386,1.705342,0.911385,0.455165,0.484399,0.361906,0.345810,0.200092,0.239266,0.247723,0.229998,0.196639,0.149023,0.148235,0.005212,0.001336,0.074637,0.004519,0.008574,0.004308,0.080846,0.000754,0.002916,0.006941,0.031016,0.002623,0.018766,normalOG
0.065030,0.014425,2.571490,0.162514,0.197980,0.553246,0.027693,0.089636,-32.101739,7.332083,-3.213456,3.105465,-1.068939,0.736421,0.358706,-0.770467,1.176650,-0.742269,0.507991,0.007813,-0.268271,0.005007,0.000538,0.128898,0.003221,0.011263,0.002373,0.178203,0.000318,0.001546,0.007431,0.058274,0.000845,0.062713,0.026403,0.023334,0.502807,0.039884,0.037139,0.329704,0.015353,0.040943,1.350332,0.651770,0.408526,0.444095,0.322813,0.225024,0.177036,0.148188,0.186631,0.160856,0.203086,0.135069,0.111553,0.005876,0.000575,0.063573,0.003630,0.008878,0.002510,0.071029,0.000355,0.001875,0.006683,0.026274,0.000890,0.013636,normalOG
0.059856,0.021676,2.567068,0.158049,0.193916,0.543055,0.030940,0.091086,-31.893935,7.400906,-3.257207,3.196934,-0.957395,0.817105,0.339175,-0.822153,1.126339,-0.792114,0.504912,0.007634,-0.236541,0.006540,0.000491,0.150683,0.003234,0.014106,0.002601,0.157672,0.000356,0.001292,0.006735,0.054896,0.000599,0.064084,0.029371,0.034440,0.538506,0.042571,0.037315,0.350904,0.016778,0.050297,1.514076,0.629304,0.392039,0.486245,0.367491,0.244561,0.200100,0.145545,0.193056,0.180577,0.196481,0.129431,0.123243,0.006646,0.000696,0.083681,0.003901,0.011537,0.002895,0.083448,0.000512,0.001431,0.005498,0.028811,0.000588,0.017576,normalOG
0.076214,0.008425,2.627518,0.169970,0.194937,0.720509,0.025612,0.108272,-31.625750,7.617756,-3.376915,3.031573,-0.946092,0.800421,0.296671,-0.803283,1.134721,-0.812548,0.481584,-0.039001,-0.313677,0.009570,0.000731,0.088314,0.005230,0.015634,0.003220,0.184083,0.000528,0.001764,0.013776,0.054189,0.001079,0.059151,0.033937,0.011022,0.503955,0.032890,0.031834,0.358376,0.015183,0.045904,1.154947,0.659216,0.272131,0.423070,0.410090,0.202044,0.185462,0.142105,0.171219,0.168785,0.191758,0.137499,0.126116,0.009027,0.000705,0.054449,0.005535,0.011287,0.003374,0.099212,0.000581,0.002016,0.012738,0.029042,0.001155,0.022178,normalOG
0.176843,0.006466,2.661404,0.260083,0.216929,1.599355,0.022643,0.317056,-31.425247,7.136657,-4.152804,3.074901,-1.254734,0.370069,0.668917,-0.800250,0.962889,-0.685406,0.454749,0.088227,-0.270207,0.011736,0.004683,0.077352,0.008188,0.017579,0.006775,0.108334,0.002469,0.006623,0.010956,0.043101,0.003575,0.036663,0.085884,0.011702,0.567471,0.083143,0.039203,0.814283,0.017878,0.180611,1.067117,1.033131,0.695885,0.343935,0.286825,0.236665,0.184008,0.156658,0.165406,0.192068,0.129465,0.162195,0.147778,0.008369,0.004958,0.054780,0.008537,0.009546,0.006603,0.069833,0.002536,0.007360,0.009256,0.024754,0.003753,0.021096,normalOG
0.048576,0.031457,2.354970,0.156165,0.196584,0.428470,0.034994,0.086667,-31.768302,7.332932,-3.115377,3.445714,-1.235557,0.838838,0.682329,-0.758125,1.164883,-0.677921,0.532646,-0.020729,-0.187888,0.002233,0.000561,0.113436,0.002267,0.013798,0.001609,0.171360,0.000573,0.001140,0.005699,0.075669,0.000619,0.059117,0.021293,0.049246,0.443779,0.052441,0.045717,0.473488,0.028156,0.074536,1.353641,0.774512,0.573026,0.410741,0.273251,0.162456,0.154521,0.200448,0.164299,0.224749,0.168027,0.123672,0.126586,0.002498,0.001264,0.046953,0.002934,0.008673,0.002094,0.057923,0.001380,0.002244,0.008334,0.041398,0.001205,0.009155,normalOG
0.049874,0.029225,2.701295,0.152447,0.200351,0.299142,0.045402,0.057750,-32.026029,7.241975,-3.184584,3.332268,-1.215241,0.766789,0.746466,-0.752912,1.125928,-0.610303,0.512753,0.022300,-0.185659,0.001917,0.000186,0.120714,0.001527,0.008361,0.000660,0.195539,0.000389,0.000479,0.004243,0.078296,0.000322,0.071948,0.018659,0.047411,0.365042,0.034293,0.039253,0.152326,0.020908,0.012152,1.365907,0.729429,0.361192,0.228998,0.247476,0.184144,0.155120,0.101603,0.173295,0.229107,0.208683,0.124192,0.129600,0.001373,0.000184,0.086493,0.001413,0.003054,0.000692,0.088450,0.000426,0.000393,0.007926,0.040740,0.000240,0.012184,normalOG
0.092044,0.007208,2.661100,0.194562,0.219274,0.762497,0.025799,0.122861,-33.013699,6.860186,-3.173615,2.924096,-1.040950,0.921381,0.515496,-0.950301,1.101067,-0.603732,0.345532,-0.031989,-0.232901,0.008736,0.000744,0.119207,0.004124,0.019384,0.002965,0.162550,0.000925,0.002661,0.011665,0.045361,0.000927,0.058107,0.041234,0.017797,0.468790,0.044370,0.037906,0.412407,0.017692,0.069778,1.400868,0.860037,0.292280,0.327177,0.296923,0.222771,0.188463,0.194481,0.182789,0.167256,0.203818,0.128335,0.132236,0.011169,0.000885,0.068573,0.004732,0.017957,0.003927,0.088104,0.001095,0.003150,0.010830,0.026779,0.001028,0.020010,normalOG
0.099121,0.008618,2.693401,0.213453,0.236716,0.713566,0.031260,0.142083,-32.685973,6.522618,-3.570801,3.334464,-0.939175,0.804875,0.465011,-1.005030,1.138753,-0.544460,0.440966,-0.042106,-0.273638,0.003308,0.000467,0.134200,0.002710,0.010808,0.001735,0.196440,0.001133,0.002576,0.005332,0.042160,0.000717,0.072322,0.042668,0.018504,0.374618,0.047283,0.033514,0.332451,0.016695,0.092877,1.141151,0.736088,0.336788,0.263985,0.229135,0.160963,0.127651,0.141675,0.137708,0.168658,0.142039,0.100824,0.117683,0.002940,0.000498,0.078722,0.002342,0.007638,0.001337,0.077604,0.001002,0.001849,0.004411,0.027695,0.000686,0.015506,normalOG
0.112081,0.006778,2.688003,0.239732,0.257411,0.775276,0.026084,0.184417,-33.104915,6.137478,-3.513366,3.460982,-1.172543,0.643610,0.760694,-0.740781,1.021198,-0.703973,0.474531,0.029146,-0.243533,0.003538,0.000691,0.138759,0.003065,0.011396,0.001732,0.182065,0.001578,0.001212,0.006339,0.044413,0.000677,0.067080,0.068743,0.015677,0.475495,0.066213,0.036265,0.508083,0.021727,0.167483,1.378789,0.752172,0.245631,0.237481,0.231613,0.238289,0.151860,0.130443,0.164771,0.158753,0.201333,0.111820,0.101061,0.003590,0.000639,0.085829,0.002823,0.009447,0.001628,0.085937,0.001772,0.001146,0.007297,0.030031,0.000668,0.018643,normalOG
0.068920,0.031574,2.628454,0.161157,0.193379,0.602823,0.034708,0.102542,-31.727322,7.477368,-3.261165,3.073411,-1.316139,0.693784,0.478194,-0.772902,1.110102,-0.759425,0.538840,-0.006269,-0.207035,0.005771,0.001568,0.106001,0.004613,0.011958,0.004114,0.183880,0.000424,0.003024,0.011181,0.050982,0.001741,0.060851,0.036097,0.063925,0.479959,0.039592,0.033622,0.400692,0.021838,0.060152,1.862318,0.699980,0.558921,0.498256,0.393471,0.239887,0.162928,0.151897,0.216297,0.208076,0.221029,0.148581,0.131948,0.006363,0.002607,0.065421,0.005601,0.009348,0.005215,0.085253,0.000805,0.004281,0.017949,0.031983,0.002098,0.020006,murmurOG
0.083825,0.009432,2.634261,0.182989,0.203992,0.732117,0.031579,0.129563,-33.090297,6.991570,-3.186303,2.752092,-1.058584,0.649997,0.472942,-0.762649,1.010609,-0.621306,0.465920,0.069564,-0.201449,0.005380,0.000778,0.112482,0.004341,0.016025,0.003928,0.167219,0.000670,0.003126,0.009179,0.052289,0.001345,0.059048,0.037485,0.021105,0.451293,0.043976,0.034997,0.408358,0.021079,0.081079,1.515952,0.720381,0.487975,0.520666,0.355427,0.285302,0.183046,0.166524,0.247058,0.218782,0.231806,0.154712,0.124412,0.005225,0.000941,0.069958,0.005134,0.016572,0.005922,0.078556,0.000991,0.003540,0.013740,0.033450,0.001932,0.017586,murmurOG
0.072269,0.010912,2.744104,0.172155,0.202211,0.742123,0.027502,0.119259,-31.209700,7.649232,-3.396887,3.054900,-1.573836,0.643777,0.593282,-0.818460,1.125281,-0.741992,0.507813,-0.021448,-0.217183,0.006945,0.001075,0.117854,0.004660,0.014743,0.003433,0.189382,0.000402,0.002097,0.007492,0.044161,0.001483,0.063821,0.030202,0.018985,0.358327,0.032726,0.027541,0.359992,0.017436,0.057064,1.285867,0.577733,0.368289,0.405627,0.249633,0.252639,0.154409,0.167053,0.198107,0.196544,0.216920,0.140247,0.114078,0.006653,0.001342,0.067932,0.005074,0.013018,0.003698,0.083110,0.000492,0.002083,0.006800,0.026899,0.001786,0.017191,murmurOG
0.107628,0.006696,2.808194,0.210031,0.227292,0.969057,0.023322,0.153500,-31.211982,7.326231,-3.448379,3.627837,-1.422422,0.534585,0.618826,-0.937994,1.056004,-0.815235,0.373948,-0.030351,-0.247722,0.014605,0.000865,0.073058,0.006898,0.022516,0.005381,0.158569,0.000491,0.003050,0.012696,0.052108,0.001055,0.050124,0.037887,0.010026,0.332518,0.043989,0.033439,0.372629,0.012851,0.080910,0.975340,0.701814,0.429897,0.279761,0.264196,0.222787,0.199643,0.167773,0.159989,0.176710,0.193135,0.137559,0.125213,0.015269,0.001024,0.040698,0.006543,0.017536,0.006889,0.078293,0.000681,0.004240,0.011556,0.030257,0.001216,0.017762,murmurOG
0.104762,0.016529,2.825263,0.206008,0.221203,1.007470,0.022404,0.163786,-29.999301,7.763871,-3.743316,3.739695,-1.546516,0.574228,0.606779,-1.009267,1.144113,-0.861250,0.395907,-0.068076,-0.302589,0.014218,0.001019,0.073820,0.008155,0.024370,0.005255,0.151859,0.000534,0.003376,0.015055,0.049272,0.001296,0.047839,0.036454,0.023040,0.317754,0.044595,0.030547,0.402975,0.011135,0.085966,0.910259,0.635897,0.466907,0.300000,0.236761,0.231738,0.195217,0.148726,0.172215,0.177976,0.167217,0.149374,0.134450,0.014263,0.001070,0.043087,0.007695,0.017055,0.005785,0.072551,0.000709,0.004349,0.013156,0.026473,0.001250,0.017210,murmurOG
0.069065,0.009930,2.635244,0.193740,0.233309,0.530351,0.038318,0.085023,-31.890280,6.868449,-3.519499,3.537037,-1.283677,0.635268,0.642819,-0.803766,1.160446,-0.746413,0.387187,-0.022787,-0.206021,0.004465,0.000609,0.111949,0.002857,0.013719,0.001603,0.229331,0.000399,0.000982,0.005838,0.035935,0.000600,0.073536,0.037837,0.016393,0.409901,0.046712,0.037172,0.375641,0.027973,0.062164,1.229233,0.790304,0.289275,0.329213,0.275263,0.269385,0.221043,0.178265,0.190391,0.181039,0.203742,0.150854,0.132088,0.006085,0.000997,0.072284,0.003951,0.014393,0.002535,0.103306,0.000649,0.001313,0.007236,0.026354,0.000953,0.023120,murmurOG
0.046164,0.005808,2.520494,0.168455,0.219321,0.404295,0.044110,0.071433,-33.377651,6.488803,-3.131608,3.146610,-1.113067,0.689664,0.552500,-0.759531,1.041842,-0.657451,0.440264,-0.023984,-0.169892,0.003081,0.000379,0.116169,0.002245,0.008187,0.001511,0.256750,0.000383,0.000951,0.003685,0.036380,0.000504,0.080473,0.027844,0.010230,0.431281,0.042874,0.032962,0.352198,0.032542,0.065013,1.822542,0.804555,0.502118,0.383631,0.339172,0.238772,0.184094,0.158379,0.202055,0.215933,0.219883,0.129745,0.145648,0.004528,0.000521,0.074580,0.003686,0.008922,0.002056,0.106089,0.000660,0.001387,0.004561,0.025898,0.000788,0.021764,murmurOG
0.056533,0.031108,2.737553,0.153137,0.189222,0.567468,0.023626,0.095000,-30.634235,7.939278,-3.257154,3.493184,-1.265884,0.778874,0.501834,-0.754941,1.156829,-0.877929,0.593981,-0.059714,-0.271346,0.007566,0.000527,0.114144,0.003579,0.022135,0.003712,0.110962,0.000165,0.001249,0.012376,0.070072,0.000696,0.048266,0.023887,0.035725,0.352634,0.034632,0.033929,0.331630,0.008518,0.034245,1.712013,0.770097,0.538289,0.344943,0.347548,0.230675,0.155036,0.171407,0.191231,0.173288,0.207662,0.124045,0.100438,0.007790,0.000734,0.061587,0.004081,0.019123,0.004116,0.053060,0.000201,0.001508,0.011643,0.029559,0.000969,0.011658,murmurOG
0.091871,0.017329,2.788816,0.176285,0.183316,0.949856,0.027487,0.145792,-30.559520,8.179893,-3.542896,2.927090,-1.280257,0.754372,0.463647,-0.823132,1.065224,-0.847657,0.500999,-0.042606,-0.249130,0.012364,0.001465,0.085171,0.010478,0.022726,0.006935,0.135211,0.000752,0.003562,0.016088,0.051119,0.002001,0.047489,0.041772,0.018837,0.399894,0.035653,0.035566,0.533534,0.015436,0.078335,2.037542,1.080540,0.565340,0.453292,0.383807,0.236090,0.200185,0.180315,0.195429,0.243082,0.211729,0.159826,0.143143,0.015308,0.001845,0.056818,0.013365,0.018104,0.009576,0.089200,0.001037,0.004943,0.018003,0.030422,0.002904,0.021605,murmurOG
0.079272,0.133031,2.814886,0.169209,0.184226,0.850071,0.031981,0.132379,-28.231598,8.685773,-4.116467,3.535592,-1.546058,0.803337,0.457023,-0.890901,1.262551,-1.001067,0.655919,-0.102437,-0.296218,0.011694,0.001764,0.098525,0.008503,0.018185,0.007291,0.152524,0.000619,0.003507,0.014368,0.045382,0.002069,0.054117,0.053572,0.098213,0.362955,0.046758,0.033872,0.650835,0.022116,0.087500,2.633189,1.131020,0.773452,0.422455,0.450065,0.258220,0.181003,0.207852,0.198026,0.261072,0.188130,0.140407,0.136467,0.016091,0.002816,0.073120,0.012254,0.016697,0.010863,0.106569,0.000930,0.004813,0.018398,0.030592,0.002896,0.027347,murmurOG
0.082468,0.008894,2.885633,0.155420,0.173318,0.887616,0.022434,0.124778,-31.853161,7.944596,-2.658698,3.128455,-1.233299,0.591130,0.255413,-0.917891,0.969556,-0.828798,0.429967,-0.086660,-0.274076,0.020949,0.000469,0.098114,0.013960,0.023587,0.007177,0.104337,0.000162,0.003446,0.020789,0.048618,0.001080,0.041821,0.021404,0.022270,0.279376,0.030723,0.033207,0.297582,0.009966,0.026610,1.055064,0.478644,0.396776,0.370371,0.304577,0.203867,0.161471,0.152477,0.187403,0.191987,0.187187,0.142364,0.130439,0.019566,0.000505,0.055612,0.015151,0.016973,0.008088,0.052162,0.000194,0.003387,0.017558,0.025595,0.001155,0.013355,murmurOG
0.073151,0.021317,2.713958,0.163477,0.183491,0.774642,0.025766,0.117804,-30.727020,8.077153,-3.324679,3.117464,-1.322305,0.747781,0.421235,-0.848648,1.114439,-0.841485,0.506146,-0.068737,-0.252389,0.011683,0.000945,0.094608,0.006811,0.021280,0.004534,0.158397,0.000336,0.002257,0.012260,0.051502,0.001060,0.053787,0.033240,0.028372,0.427126,0.037603,0.036967,0.406688,0.012724,0.061487,1.791202,0.963722,0.481602,0.461731,0.382798,0.225672,0.170840,0.157327,0.219553,0.217616,0.192001,0.141278,0.126715,0.012884,0.001386,0.055895,0.008077,0.018281,0.005518,0.089688,0.000534,0.002924,0.013780,0.033950,0.001388,0.020707,murmurOG
0.132454,0.017209,2.786600,0.224956,0.202252,1.364896,0.021205,0.231500,-29.532356,8.053309,-4.308522,3.011476,-1.610467,0.608641,0.536306,-0.881353,1.153841,-0.825459,0.580044,-0.018186,-0.256453,0.010304,0.003523,0.082669,0.007349,0.019651,0.008501,0.127453,0.002513,0.006647,0.010444,0.039267,0.004862,0.043525,0.069501,0.018274,0.382613,0.062338,0.034545,0.648664,0.011434,0.143895,1.764485,0.994028,0.737357,0.530339,0.337181,0.257663,0.182389,0.178950,0.230585,0.196550,0.193085,0.144648,0.164905,0.009894,0.003890,0.058237,0.006398,0.016620,0.007694,0.089324,0.003537,0.007171,0.009661,0.025696,0.004529,0.023468,murmurOG
0.100362,0.044391,2.708898,0.189079,0.197830,0.906865,0.027123,0.142144,-29.853732,8.109501,-3.811265,3.357019,-1.387428,0.640132,0.480634,-0.884834,1.118654,-0.853942,0.537245,-0.067116,-0.262010,0.012614,0.001464,0.088614,0.010942,0.021936,0.007574,0.151915,0.000547,0.004252,0.012689,0.044295,0.002245,0.050937,0.047912,0.060860,0.451678,0.044107,0.039071,0.561798,0.016952,0.083790,2.435565,1.199512,0.602361,0.417680,0.363831,0.329295,0.274891,0.171768,0.238718,0.265563,0.225503,0.168897,0.140801,0.015086,0.002004,0.055227,0.015391,0.019537,0.010568,0.097745,0.000762,0.006329,0.012734,0.027547,0.003136,0.024004,murmurOG
0.101843,0.019379,2.604084,0.183563,0.201542,0.831570,0.027220,0.134167,-31.040090,7.646416,-3.578971,3.231731,-1.250337,0.643497,0.491678,-0.840065,1.112225,-0.772604,0.506500,0.013338,-0.250409,0.010980,0.001148,0.089792,0.005946,0.014283,0.005107,0.150768,0.000555,0.002728,0.008599,0.068047,0.001926,0.051009,0.041630,0.030234,0.439526,0.049322,0.035733,0.572614,0.019241,0.090527,1.861478,0.861367,0.555069,0.499728,0.342770,0.312802,0.216111,0.175391,0.231222,0.262596,0.230238,0.139088,0.135484,0.015403,0.001684,0.047403,0.009026,0.013426,0.006882,0.080208,0.000837,0.004223,0.010705,0.035474,0.002680,0.019594,murmurOG
0.114151,0.003759,2.710975,0.200494,0.193457,1.216941,0.022590,0.191714,-32.074781,7.595020,-3.435211,2.592433,-1.165678,0.550367,0.426999,-0.801100,0.982338,-0.622550,0.440514,-0.069889,-0.275016,0.012986,0.002877,0.088243,0.009830,0.022865,0.007289,0.128735,0.001619,0.004667,0.015140,0.039280,0.003161,0.045351,0.053151,0.007365,0.494792,0.039001,0.030244,0.591774,0.013993,0.090073,1.648513,0.806674,0.611401,0.410281,0.294546,0.323348,0.194251,0.165462,0.173329,0.260757,0.176408,0.166622,0.138879,0.013351,0.003892,0.055836,0.009970,0.016087,0.007914,0.089575,0.001921,0.004250,0.014506,0.023000,0.004019,0.022377,murmurOG
